"STATION","NAME","DATE","AWND","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-01",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-02",,,,"0.30",,,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-03",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-04",,,,"0.19","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-06",,"    2","0.69","0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-07",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-08",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-09",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-10",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-11",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-13",,"    2","0.16",,,,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-14",,,,,"0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-15",,,,"0.17",,,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-16",,,,"0.09",,,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-17",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-19",,"    2","0.97",,,,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-20",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-21",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-22",,,,"0.09",,,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-23",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-24",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-25",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-26",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-28",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-29",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-11-30",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0098","DOWNERS GROVE 0.9 S, IL US","2017-12-01",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-01-03",,,,"0.09",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-01-11",,,,"0.23",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-01-12",,,,"0.47",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-01-13",,,,"0.08",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-01-17",,,,"1.29",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-01-20",,,,"0.78",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-01-25",,,,"0.04",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-01-26",,,,"0.04",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-01-31",,,,"0.01",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-02-07",,,,"0.86",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-02-08",,,,"0.28",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-02-21",,,,"0.03",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-02-24",,,,"0.26",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-03",,"    7","1.45",,,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-07",,,,"0.28",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-13",,,,"0.14",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-14",,,,"0.18",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-17",,,,"0.04",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-20",,,,"0.43",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-22",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-24",,,,"0.02",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-27",,"    3","0.62",,,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-28",,,,"0.01",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-30",,,,"1.45",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-03-31",,,,"0.97",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-04-04",,,,"0.24",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-04-05",,,,"0.22",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-04-06",,,,"0.98",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-04-07",,,,"0.01",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-04-10",,,,"0.03",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-04-11",,,,"0.15",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-04-13",,,,"0.17",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-04-17",,"    4","0.78",,,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-04-20",,,,"0.16",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-01",,"    4","3.54",,,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-02",,,,"0.24",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-03",,,,"0.03",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-06",,,,"0.21",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-09",,,,"0.49",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-10",,,,"0.06",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-16",,,,"0.04",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-18",,,,"0.37",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-20",,,,"0.35",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-21",,,,"0.38",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-24",,,,"0.59",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-05-25",,,,"0.02",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-06-14",,,,"0.05",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-06-15",,,,"1.94",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-06-16",,,,"0.15",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-06-19",,"    3","0.29",,,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-06-21",,,,"0.02",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-06-23",,,,"0.43",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-06-29",,,,"0.49",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-06-30",,,,"0.09",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-07-20",,,,"1.00",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-08-04",,,,"0.12",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-08-15",,,,"0.07",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-08-17",,,,"0.15",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-08-21",,,,"0.59",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-08-22",,,,"0.16",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-08-28",,,,"0.22",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-08-30",,,,"0.04",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-09-05",,"    5","0.36",,,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-09-19",,,,"0.28",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-10-06",,,,"0.27",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-10-09",,"    3","0.74",,,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-10-11",,,,"1.70",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-10-12",,,,"0.12",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-10-13",,,,"0.01",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-10-16",,"    4","7.02",,,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-11-04",,,,"0.24",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-11-05",,,,"0.85",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-11-14",,"    3","0.20",,,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-11-15",,,,"0.08",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-11-16",,,,"0.15",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-11-22",,"    5","0.78",,,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-12-04",,,,"0.02",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-12-05",,,,"0.08",,,,,,,,,,,,,,,
"US1ILDP0096","LOMBARD 1.0 WSW, IL US","2017-12-07",,,,"0.00",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-01-19",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-01-20",,,,"1.12",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-01-21",,,,"0.02",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-01-22",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-01-23",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-01-24",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-01-26",,,,"0.08",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-02-05",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-02-06",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-02-07",,,,"0.51",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-02-21",,,,"0.18",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-02-24",,,,"0.30",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-02-28",,,,"0.03",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-01",,,,"1.80",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-02",,,,"0.09",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-06",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-07",,,,"0.24",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-08",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-09",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-10",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-11",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-22",,"    8","1.31",,,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-24",,,,"0.02",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-26",,"    2","0.95",,,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-27",,,,"0.11",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-28",,,,"0.00",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-29",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-30",,,,"1.72",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-03-31",,,,"0.77",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-01",,,,"0.00",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-02",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-05",,,,"0.17",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-06",,,,"1.57",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-07",,,,"0.00",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-08",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-09",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-10",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-11",,,,"0.15",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-12",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-13",,,,"0.02",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-14",,,,"0.13",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-15",,,,"0.16",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-16",,,,"0.26",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-17",,,,"0.01",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-18",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-20",,,,"0.06",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-21",,,,"0.02",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-22",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-23",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-24",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-25",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-26",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-27",,,,"0.40",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-28",,,,"0.01",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-04-30",,,,"2.28",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-01",,,,"1.25",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-02",,,,"0.25",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-03",,,,"0.03",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-04",,,,"0.02",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-05",,,,"0.01",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-06",,,,"0.08",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-07",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-08",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-09",,,,"0.40",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-10",,,,"0.05",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-11",,,,"0.91",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-12",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-13",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-14",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-15",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-16",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-18",,,,"0.08",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-19",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-20",,,,"0.20",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-21",,,,"0.33",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-22",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-23",,,,"0.02",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-24",,,,"0.74",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-25",,,,"0.06",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-26",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-27",,,,"0.43",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-28",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-29",,,,"0.00",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-30",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-05-31",,,,"0.00",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-01",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-02",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-03",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-04",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-05",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-06",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-07",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-08",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-09",,,,"0.10",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-10",,,,"0.03",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-12",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-13",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-14",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-15",,,,"0.47",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-16",,,,"0.10",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-17",,,,"0.02",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-18",,,,"0.50",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-19",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-20",,,,"0.05",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-21",,,,"0.21",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-22",,,,"0.00",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-23",,,,"0.73",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-24",,,,"0.03",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-25",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-26",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-27",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-28",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-29",,,,"0.26",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-06-30",,,,"0.41",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-07-01",,,,"0.02",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-07-02",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-07-03",,,,"0.03",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-07-05",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-07-06",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-07-07",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-07-08",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-07-09",,,,"0.00","0.0",,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-07-10",,,,"0.10",,,,,,,,,,,,,,,
"US1ILCK0148","OAK LAWN 1.9 SE, IL US","2017-07-11",,,,"0.35",,,,,,,,,,,,,,,
